standard_id,layer_id,CODIGO__MUESTRA,n_params,violation_score_0_100,severity_score_0_100,risk_score_0_100,critical_violation_flag,created_at,standard_code,layer_code
3,2,20230,3,33.33,28.57,31.9,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20232,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20234,3,77.78,68.86,75.1,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20235,3,33.33,33.23,33.3,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20236,3,33.33,32.94,33.21,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20237,3,77.78,75.13,76.98,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20254,3,33.33,33.08,33.25,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20255,3,33.33,32.32,33.03,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20256,3,33.33,33.16,33.28,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20262,3,77.78,77.06,77.56,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20283,3,33.33,31.75,32.86,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20284,3,33.33,26.67,31.33,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20285,3,33.33,32.59,33.11,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20286,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20287,3,33.33,33.02,33.24,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20289,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20326,3,33.33,32.43,33.06,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20342,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20343,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20344,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20345,3,33.33,33.32,33.33,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20347,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20349,3,33.33,33.13,33.27,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20350,3,33.33,33.0,33.23,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20351,3,33.33,31.75,32.86,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20352,3,33.33,31.88,32.89,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20355,3,33.33,33.11,33.26,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20356,3,33.33,33.25,33.31,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20357,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20358,3,33.33,31.37,32.74,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20364,3,33.33,32.86,33.19,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20365,3,33.33,31.37,32.74,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20366,3,33.33,32.93,33.21,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20367,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20368,3,33.33,33.15,33.28,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20369,3,33.33,33.15,33.28,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20370,3,33.33,31.88,32.89,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20374,3,33.33,28.57,31.9,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20375,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20376,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20381,3,77.78,76.83,77.5,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20382,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20383,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20395,3,33.33,33.17,33.28,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20396,3,33.33,22.22,30.0,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20406,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20407,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20408,3,33.33,32.86,33.19,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20409,3,33.33,33.08,33.25,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20410,3,33.33,32.65,33.13,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20411,3,33.33,30.77,32.56,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20416,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20419,3,33.33,29.63,32.22,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20420,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20421,3,33.33,26.67,31.33,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20422,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20438,3,33.33,32.84,33.18,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20439,3,33.33,33.18,33.28,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20440,3,33.33,28.57,31.9,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20441,3,33.33,32.52,33.09,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20442,3,33.33,22.22,30.0,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20456,2,42.86,42.42,42.73,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20457,3,33.33,28.57,31.9,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20458,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20459,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20462,2,42.86,42.75,42.83,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20463,3,33.33,32.1,32.96,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20464,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20465,2,42.86,42.46,42.74,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20466,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20467,2,42.86,41.81,42.54,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20468,3,33.33,28.57,31.9,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20469,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20474,3,33.33,32.82,33.18,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20475,3,33.33,32.43,33.06,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20481,3,33.33,32.52,33.09,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20482,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20483,3,33.33,32.91,33.2,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20484,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20485,3,33.33,33.08,33.25,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20486,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20490,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20493,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20494,3,33.33,33.05,33.25,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20495,3,33.33,32.38,33.04,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20496,3,33.33,31.11,32.66,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20500,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20501,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20510,3,33.33,33.26,33.31,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20511,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20512,3,33.33,32.94,33.21,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20513,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20517,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20527,3,33.33,32.0,32.93,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20528,3,33.33,22.22,30.0,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20529,3,33.33,32.73,33.15,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20531,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20532,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20533,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20534,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20535,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20536,3,33.33,29.63,32.22,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20537,3,44.44,40.4,43.23,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20538,3,33.33,32.43,33.06,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20539,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20540,4,53.85,40.85,49.95,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20541,4,84.62,80.07,83.26,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20542,4,84.62,82.44,83.97,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20543,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20544,4,23.08,22.54,22.92,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20545,4,23.08,22.54,22.92,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20546,4,23.08,22.28,22.84,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20547,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20548,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20549,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20550,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20552,3,33.33,31.11,32.66,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20576,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20577,3,33.33,32.8,33.17,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20578,3,33.33,33.05,33.25,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20579,3,33.33,33.21,33.29,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20591,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20592,3,33.33,33.03,33.24,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20606,3,33.33,32.43,33.06,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20607,3,33.33,33.22,33.3,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20608,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20609,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20611,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20612,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20613,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20617,3,33.33,32.99,33.23,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20618,3,33.33,33.09,33.26,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20619,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20620,3,33.33,33.08,33.25,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20623,3,33.33,32.92,33.21,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20624,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20625,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20627,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20628,3,33.33,26.67,31.33,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20655,3,33.33,33.15,33.28,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20656,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20657,3,33.33,33.07,33.25,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20658,3,33.33,33.07,33.25,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20659,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20660,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20661,3,33.33,28.57,31.9,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20662,3,33.33,32.52,33.09,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20663,3,33.33,32.73,33.15,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20664,3,33.33,33.17,33.28,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20676,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20682,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20684,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20685,3,33.33,32.79,33.17,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20686,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20705,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20706,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20707,3,33.33,32.85,33.19,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20708,3,33.33,26.67,31.33,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20709,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20710,4,23.08,21.72,22.67,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20718,3,33.33,26.67,31.33,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20719,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20720,3,33.33,32.26,33.01,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20721,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20722,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20723,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20724,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20725,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20726,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20727,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20728,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20729,3,33.33,32.38,33.04,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20730,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20731,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20732,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20733,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20734,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20735,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20736,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20738,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20739,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20740,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20741,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20742,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20743,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20744,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20745,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20746,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20747,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20748,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20749,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20750,4,23.08,22.69,22.96,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20751,4,23.08,22.54,22.92,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20754,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20767,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20769,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20770,3,33.33,26.67,31.33,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20786,3,33.33,32.75,33.16,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20787,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20804,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20805,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20806,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20807,3,33.33,31.11,32.66,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20808,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20810,3,77.78,73.69,76.55,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20811,3,77.78,74.77,76.88,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20812,3,77.78,68.84,75.1,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20813,3,33.33,33.23,33.3,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20814,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20825,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20826,3,33.33,33.0,33.23,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20828,3,33.33,32.43,33.06,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20829,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20835,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20836,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20837,3,33.33,31.58,32.8,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20838,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20846,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20847,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20848,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20849,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20910,3,33.33,31.11,32.66,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20916,3,33.33,32.99,33.23,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20917,3,33.33,32.99,33.23,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20918,2,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20919,3,33.33,32.96,33.22,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20920,3,33.33,33.07,33.25,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20950,3,33.33,32.73,33.15,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20951,3,33.33,32.8,33.17,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20968,3,33.33,31.58,32.8,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20970,3,33.33,31.88,32.89,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20974,4,23.08,22.97,23.05,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20975,4,23.08,22.83,23.0,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20976,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20977,4,23.08,21.3,22.55,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20978,4,23.08,22.62,22.94,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20979,3,33.33,32.84,33.18,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20980,4,23.08,21.86,22.71,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20981,4,23.08,22.92,23.03,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20982,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20983,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20985,3,33.33,32.77,33.16,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20986,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20987,4,23.08,22.85,23.01,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20988,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20989,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20990,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20991,3,33.33,32.59,33.11,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20992,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20993,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,20994,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21006,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21007,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21008,3,33.33,32.43,33.06,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21009,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21011,4,23.08,22.74,22.98,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21012,4,53.85,52.72,53.51,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21013,4,23.08,20.98,22.45,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21014,4,23.08,22.73,22.98,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21015,4,23.08,22.95,23.04,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21016,4,23.08,22.84,23.01,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21017,4,23.08,22.96,23.04,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21041,4,23.08,22.9,23.03,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21042,4,23.08,22.95,23.04,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21043,4,23.08,22.96,23.04,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21044,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21050,3,33.33,33.05,33.25,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21051,3,33.33,32.94,33.21,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21052,3,33.33,33.22,33.3,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21085,3,33.33,33.17,33.28,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21089,3,33.33,29.63,32.22,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21090,3,77.78,77.3,77.64,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21091,3,33.33,32.52,33.09,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21255,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21256,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21257,4,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21345,3,0.0,0.0,0.0,0,2026-02-25 17:23:54,CO_0631,DISCHARGE
3,2,21353,3,33.33,32.92,33.21,1,2026-02-25 17:23:54,CO_0631,DISCHARGE
