CODIGO__MUESTRA,CO_2115,EPA,epa_minus_colombia,epa_stricter_flag,colombia_only_acceptable
27046,51.78,50.55,-1.230000000000004,0,0
27047,52.63,51.78,-0.8500000000000014,0,0
27048,40.97,0.0,-40.97,0,0
27049,51.02,49.35,-1.6700000000000017,0,0
27050,43.54,0.0,-43.54,0,0
27053,54.62,54.38,-0.23999999999999488,0,0
27054,56.12,56.08,-0.03999999999999915,0,0
27055,43.96,0.0,-43.96,0,0
27082,0.0,0.0,0.0,0,0
27083,46.56,40.33,-6.230000000000004,0,0
27085,42.1,0.0,-42.1,0,0
27148,0.0,0.0,0.0,0,0
27149,72.12,72.12,0.0,0,0
27150,0.0,0.0,0.0,0,0
27151,56.83,56.82,-0.00999999999999801,0,0
27152,56.93,56.93,0.0,0,0
27153,56.72,56.71,-0.00999999999999801,0,0
27159,56.75,56.74,-0.00999999999999801,0,0
27160,56.97,56.97,0.0,0,0
27161,55.05,54.88,-0.1699999999999946,0,0
27162,48.57,44.9,-3.6700000000000017,0,0
27163,55.58,55.49,-0.0899999999999963,0,0
27164,54.28,53.97,-0.3100000000000023,0,0
27165,56.67,56.67,0.0,0,0
27166,56.58,56.57,-0.00999999999999801,0,0
27167,56.16,56.12,-0.03999999999999915,0,0
27168,44.72,0.0,-44.72,0,0
27169,44.35,0.0,-44.35,0,0
27170,52.63,51.78,-0.8500000000000014,0,0
27171,44.54,0.0,-44.54,0,0
27172,41.27,0.0,-41.27,0,0
27173,47.4,42.36,-5.039999999999999,0,0
27174,55.49,55.39,-0.10000000000000142,0,0
27175,54.94,54.76,-0.17999999999999972,0,0
27176,56.08,56.04,-0.03999999999999915,0,0
27177,56.89,56.89,0.0,0,0
27185,53.57,53.06,-0.509999999999998,0,0
27186,48.48,44.72,-3.759999999999998,0,0
27187,0.0,0.0,0.0,0,0
27188,55.88,55.82,-0.060000000000002274,0,0
27189,54.94,54.76,-0.17999999999999972,0,0
27190,57.04,57.04,0.0,0,0
27191,57.06,57.06,0.0,0,0
27192,56.61,56.61,0.0,0,0
27193,56.98,56.98,0.0,0,0
27196,56.07,56.03,-0.03999999999999915,0,0
27197,55.46,55.36,-0.10000000000000142,0,0
27198,56.38,56.36,-0.020000000000003126,0,0
27199,99.48,99.47,-0.010000000000005116,0,0
27200,54.54,54.28,-0.259999999999998,0,0
27205,0.0,0.0,0.0,0,0
27206,56.87,56.86,-0.00999999999999801,0,0
27252,56.44,56.43,-0.00999999999999801,0,0
27254,54.76,54.54,-0.21999999999999886,0,0
27257,47.62,73.08,25.46,1,0
27275,51.78,50.55,-1.230000000000004,0,0
27276,57.0,57.0,0.0,0,0
27277,56.7,56.69,-0.010000000000005116,0,0
27278,56.38,56.36,-0.020000000000003126,0,0
27279,56.91,56.9,-0.00999999999999801,0,0
27280,54.54,54.28,-0.259999999999998,0,0
27281,56.8,56.8,0.0,0,0
27282,56.91,56.91,0.0,0,0
27283,53.57,53.06,-0.509999999999998,0,0
27284,56.61,56.61,0.0,0,0
27285,56.44,56.43,-0.00999999999999801,0,0
27286,56.03,55.98,-0.05000000000000426,0,0
27287,56.84,56.83,-0.010000000000005116,0,0
27288,47.62,42.85,-4.769999999999996,0,0
27289,55.69,55.61,-0.0799999999999983,0,0
27290,55.97,55.92,-0.04999999999999716,0,0
27291,55.58,55.49,-0.0899999999999963,0,0
27292,56.24,56.21,-0.030000000000001137,0,0
27293,55.28,55.15,-0.13000000000000256,0,0
27294,56.44,56.43,-0.00999999999999801,0,0
27303,56.61,56.61,0.0,0,0
27304,57.1,57.1,0.0,0,0
27305,55.97,55.92,-0.04999999999999716,0,0
27313,56.9,56.9,0.0,0,0
27316,56.8,56.8,0.0,0,0
27319,57.07,57.07,0.0,0,0
27360,74.27,33.61,-40.66,0,0
27361,45.86,0.0,-45.86,0,0
27362,48.9,45.56,-3.3399999999999963,0,0
27363,57.03,57.03,0.0,0,0
27364,55.8,55.74,-0.05999999999999517,0,0
27365,56.12,56.08,-0.03999999999999915,0,0
27366,56.07,56.03,-0.03999999999999915,0,0
27401,54.62,54.38,-0.23999999999999488,0,0
27402,56.74,56.74,0.0,0,0
27403,56.55,56.54,-0.00999999999999801,0,0
27404,57.04,57.04,0.0,0,0
27405,51.78,50.55,-1.230000000000004,0,0
27407,54.82,54.62,-0.20000000000000284,0,0
27408,46.94,41.27,-5.669999999999995,0,0
27409,53.57,53.06,-0.509999999999998,0,0
27410,52.38,51.43,-0.9500000000000028,0,0
27411,52.63,51.78,-0.8500000000000014,0,0
27420,56.42,56.4,-0.020000000000003126,0,0
27421,54.62,54.38,-0.23999999999999488,0,0
27424,55.05,54.88,-0.1699999999999946,0,0
27425,53.71,53.25,-0.46000000000000085,0,0
27426,55.86,55.8,-0.060000000000002274,0,0
27427,56.65,56.64,-0.00999999999999801,0,0
27428,56.69,56.68,-0.00999999999999801,0,0
27429,56.64,56.63,-0.00999999999999801,0,0
27430,56.57,56.56,-0.00999999999999801,0,0
27431,56.41,56.39,-0.01999999999999602,0,0
27432,94.9,94.32,-0.5800000000000125,0,0
27434,56.76,56.76,0.0,0,0
27436,56.32,56.3,-0.020000000000003126,0,0
27437,56.75,56.74,-0.00999999999999801,0,0
27438,56.51,56.49,-0.01999999999999602,0,0
27439,56.36,56.34,-0.01999999999999602,0,0
27440,54.85,54.65,-0.20000000000000284,0,0
27441,56.82,56.82,0.0,0,0
27446,56.29,56.27,-0.01999999999999602,0,0
27447,53.51,52.98,-0.5300000000000011,0,0
27448,44.72,0.0,-44.72,0,0
27449,46.56,40.33,-6.230000000000004,0,0
27450,53.19,52.56,-0.6299999999999955,0,0
27456,56.46,56.44,-0.020000000000003126,0,0
27457,56.31,56.28,-0.030000000000001137,0,0
27458,49.23,46.19,-3.039999999999999,0,0
27459,56.2,56.17,-0.030000000000001137,0,0
27460,54.11,53.75,-0.35999999999999943,0,0
27461,53.28,52.68,-0.6000000000000014,0,0
27462,51.1,49.49,-1.6099999999999994,0,0
27463,53.46,52.92,-0.5399999999999991,0,0
27464,52.01,50.88,-1.1299999999999955,0,0
27465,52.86,52.1,-0.759999999999998,0,0
27466,55.37,55.26,-0.10999999999999943,0,0
27467,54.49,54.22,-0.2700000000000031,0,0
27468,56.86,56.85,-0.00999999999999801,0,0
27469,56.21,56.18,-0.030000000000001137,0,0
27470,55.09,54.93,-0.1600000000000037,0,0
27471,53.67,53.19,-0.480000000000004,0,0
27472,53.68,53.21,-0.46999999999999886,0,0
27473,54.84,54.64,-0.20000000000000284,0,0
27474,54.91,54.72,-0.18999999999999773,0,0
27475,56.8,56.8,0.0,0,0
27476,56.86,56.85,-0.00999999999999801,0,0
27477,56.41,56.4,-0.00999999999999801,0,0
27478,56.37,56.35,-0.01999999999999602,0,0
27479,56.54,56.53,-0.00999999999999801,0,0
27480,56.17,56.13,-0.03999999999999915,0,0
27481,56.98,56.98,0.0,0,0
27482,56.32,56.3,-0.020000000000003126,0,0
27483,49.94,47.51,-2.4299999999999997,0,0
27484,50.11,47.82,-2.289999999999999,0,0
27486,56.49,56.48,-0.010000000000005116,0,0
27487,48.57,44.9,-3.6700000000000017,0,0
27505,56.73,87.34,30.610000000000007,1,0
27506,56.65,56.64,-0.00999999999999801,0,0
27508,56.57,86.64,30.07,1,0
27509,41.56,0.0,-41.56,0,0
27510,48.57,44.9,-3.6700000000000017,0,0
27511,48.12,43.96,-4.159999999999997,0,0
27515,56.15,56.11,-0.03999999999999915,0,0
27516,56.75,56.74,-0.00999999999999801,0,0
27517,86.45,86.41,-0.04000000000000625,0,0
27519,57.04,57.04,0.0,0,0
27520,57.0,57.0,0.0,0,0
27521,54.94,54.75,-0.18999999999999773,0,0
27522,56.36,56.34,-0.01999999999999602,0,0
27523,57.0,57.0,0.0,0,0
27524,56.79,56.78,-0.00999999999999801,0,0
27525,56.39,56.37,-0.020000000000003126,0,0
27526,55.36,55.24,-0.11999999999999744,0,0
27527,55.68,55.6,-0.0799999999999983,0,0
27528,56.7,56.7,0.0,0,0
27530,55.66,55.58,-0.0799999999999983,0,0
27534,56.1,56.06,-0.03999999999999915,0,0
27535,42.85,30.03,-12.82,0,0
27536,51.43,50.0,-1.4299999999999997,0,0
27537,56.43,56.41,-0.020000000000003126,0,0
27538,87.26,87.24,-0.020000000000010232,0,0
27541,43.75,0.0,-43.75,0,0
27542,46.81,40.97,-5.840000000000003,0,0
27543,54.0,53.61,-0.39000000000000057,0,0
27544,40.97,0.0,-40.97,0,0
27545,56.57,56.56,-0.00999999999999801,0,0
27546,56.38,56.35,-0.030000000000001137,0,0
27575,56.94,56.93,-0.00999999999999801,0,0
27586,55.06,54.9,-0.1600000000000037,0,0
27592,41.15,0.0,-41.15,0,0
27593,47.27,42.05,-5.220000000000006,0,0
27594,54.35,54.05,-0.30000000000000426,0,0
27595,56.95,56.95,0.0,0,0
27596,55.42,55.31,-0.10999999999999943,0,0
27597,55.41,55.3,-0.10999999999999943,0,0
27598,54.59,54.34,-0.25,0,0
27599,55.34,55.21,-0.13000000000000256,0,0
27600,55.25,55.12,-0.13000000000000256,0,0
27601,54.77,54.56,-0.21000000000000085,0,0
27602,54.33,54.02,-0.30999999999999517,0,0
27603,45.66,0.0,-45.66,0,0
27614,56.05,56.01,-0.03999999999999915,0,0
27615,56.25,56.22,-0.030000000000001137,0,0
27617,50.84,49.06,-1.7800000000000011,0,0
27618,56.99,56.99,0.0,0,0
27619,54.35,54.05,-0.30000000000000426,0,0
27620,55.55,55.45,-0.09999999999999432,0,0
27621,54.86,54.66,-0.20000000000000284,0,0
27622,52.83,52.07,-0.759999999999998,0,0
27623,53.54,53.02,-0.519999999999996,0,0
27624,53.68,53.21,-0.46999999999999886,0,0
27625,46.78,40.88,-5.899999999999999,0,0
27626,47.65,42.93,-4.719999999999999,0,0
27627,48.28,44.29,-3.990000000000002,0,0
27628,54.66,54.42,-0.23999999999999488,0,0
27629,47.13,41.73,-5.400000000000006,0,0
27630,43.99,0.0,-43.99,0,0
27631,52.53,51.65,-0.8800000000000026,0,0
27632,50.18,47.94,-2.240000000000002,0,0
27633,51.1,49.49,-1.6099999999999994,0,0
27634,49.98,47.58,-2.3999999999999986,0,0
27635,49.54,46.78,-2.759999999999998,0,0
27636,56.44,56.43,-0.00999999999999801,0,0
27637,57.11,57.11,0.0,0,0
27638,46.43,0.0,-46.43,0,0
27639,56.5,56.48,-0.020000000000003126,0,0
27646,55.78,55.71,-0.07000000000000028,0,0
27647,54.54,54.28,-0.259999999999998,0,0
27648,52.38,51.43,-0.9500000000000028,0,0
27649,52.63,51.78,-0.8500000000000014,0,0
27650,51.02,49.35,-1.6700000000000017,0,0
27651,46.01,0.0,-46.01,0,0
27652,56.54,56.53,-0.00999999999999801,0,0
27653,56.11,56.07,-0.03999999999999915,0,0
27654,55.52,55.43,-0.09000000000000341,0,0
27655,55.52,55.43,-0.09000000000000341,0,0
27656,55.15,55.0,-0.14999999999999858,0,0
27657,46.43,0.0,-46.43,0,0
27660,47.17,41.83,-5.340000000000003,0,0
27661,49.2,76.81,27.61,1,0
27665,50.55,48.57,-1.9799999999999969,0,0
27672,50.5,48.48,-2.020000000000003,0,0
27673,52.86,52.1,-0.759999999999998,0,0
27766,0.0,0.0,0.0,0,0
27767,0.0,0.0,0.0,0,0
27768,0.0,0.0,0.0,0,0
27769,0.0,0.0,0.0,0,0
27772,0.0,0.0,0.0,0,0
27773,0.0,0.0,0.0,0,0
27774,0.0,0.0,0.0,0,0
27775,0.0,0.0,0.0,0,0
27776,0.0,0.0,0.0,0,0
27777,0.0,0.0,0.0,0,0
27778,0.0,0.0,0.0,0,0
27779,0.0,0.0,0.0,0,0
27780,0.0,0.0,0.0,0,0
27800,52.86,52.1,-0.759999999999998,0,0
27801,49.07,45.89,-3.1799999999999997,0,0
27802,51.23,49.69,-1.5399999999999991,0,0
27803,48.25,44.23,-4.020000000000003,0,0
27804,49.88,47.4,-2.480000000000004,0,0
27805,54.28,53.97,-0.3100000000000023,0,0
27806,53.75,53.3,-0.45000000000000284,0,0
27807,55.15,55.0,-0.14999999999999858,0,0
27808,55.42,55.31,-0.10999999999999943,0,0
27809,51.31,49.81,-1.5,0,0
27811,51.19,49.62,-1.5700000000000003,0,0
27812,55.7,55.62,-0.0800000000000054,0,0
27813,56.53,56.52,-0.00999999999999801,0,0
27814,52.7,82.61,29.909999999999997,1,0
27815,0.0,71.43,71.43,1,1
27816,42.64,0.0,-42.64,0,0
27817,0.0,0.0,0.0,0,0
27818,0.0,0.0,0.0,0,0
27819,56.41,56.4,-0.00999999999999801,0,0
27820,50.52,48.52,-2.0,0,0
27821,48.4,44.54,-3.8599999999999994,0,0
27822,45.24,0.0,-45.24,0,0
27823,49.88,47.4,-2.480000000000004,0,0
27824,50.2,47.97,-2.230000000000004,0,0
27825,48.09,43.89,-4.200000000000003,0,0
27826,0.0,0.0,0.0,0,0
27827,44.91,0.0,-44.91,0,0
27828,0.0,0.0,0.0,0,0
27829,43.0,0.0,-43.0,0,0
27830,40.91,0.0,-40.91,0,0
27831,55.86,55.8,-0.060000000000002274,0,0
27832,48.84,45.43,-3.4100000000000037,0,0
27864,41.58,0.0,-41.58,0,0
27867,50.35,48.24,-2.1099999999999994,0,0
27868,43.62,0.0,-43.62,0,0
27869,48.83,45.42,-3.4099999999999966,0,0
27876,46.94,41.27,-5.669999999999995,0,0
27879,48.88,45.53,-3.3500000000000014,0,0
27880,50.2,47.97,-2.230000000000004,0,0
27881,56.47,56.46,-0.00999999999999801,0,0
27884,48.8,45.37,-3.4299999999999997,0,0
27885,48.99,45.74,-3.25,0,0
27890,56.7,56.69,-0.010000000000005116,0,0
27891,56.7,56.7,0.0,0,0
27892,57.06,57.06,0.0,0,0
27893,56.98,56.98,0.0,0,0
27894,56.98,56.98,0.0,0,0
27895,55.99,55.95,-0.03999999999999915,0,0
27896,46.65,40.56,-6.089999999999996,0,0
27897,56.92,56.92,0.0,0,0
27899,53.84,53.41,-0.4300000000000068,0,0
27952,53.06,52.38,-0.6799999999999997,0,0
27953,0.0,0.0,0.0,0,0
27956,54.08,53.71,-0.36999999999999744,0,0
27957,48.82,45.4,-3.4200000000000017,0,0
27958,50.55,48.57,-1.9799999999999969,0,0
27959,53.84,53.41,-0.4300000000000068,0,0
27960,55.66,55.58,-0.0799999999999983,0,0
27961,56.64,56.64,0.0,0,0
27962,56.54,56.53,-0.00999999999999801,0,0
27963,53.41,52.86,-0.5499999999999972,0,0
27964,42.61,0.0,-42.61,0,0
27965,52.1,51.02,-1.0799999999999983,0,0
27966,0.0,0.0,0.0,0,0
27967,51.78,50.55,-1.230000000000004,0,0
27968,48.12,43.96,-4.159999999999997,0,0
27969,56.61,56.61,0.0,0,0
27970,51.43,50.0,-1.4299999999999997,0,0
27971,48.4,44.54,-3.8599999999999994,0,0
27972,44.72,0.0,-44.72,0,0
27973,53.06,52.38,-0.6799999999999997,0,0
27974,56.04,56.0,-0.03999999999999915,0,0
27975,54.08,53.71,-0.36999999999999744,0,0
27976,51.02,49.35,-1.6700000000000017,0,0
27977,55.36,55.24,-0.11999999999999744,0,0
27978,51.78,50.55,-1.230000000000004,0,0
27979,56.97,56.97,0.0,0,0
27980,51.02,49.35,-1.6700000000000017,0,0
27981,57.0,57.0,0.0,0,0
27982,56.93,56.93,0.0,0,0
27983,48.21,44.15,-4.060000000000002,0,0
27984,56.82,56.81,-0.00999999999999801,0,0
27985,54.08,53.71,-0.36999999999999744,0,0
27986,51.43,50.0,-1.4299999999999997,0,0
27987,55.78,55.71,-0.07000000000000028,0,0
27988,49.56,46.81,-2.75,0,0
27989,43.54,0.0,-43.54,0,0
27990,56.64,56.64,0.0,0,0
27991,43.54,0.0,-43.54,0,0
27992,57.02,57.02,0.0,0,0
27993,43.96,0.0,-43.96,0,0
27994,45.71,0.0,-45.71,0,0
27995,0.0,30.35,30.35,1,1
27996,55.88,55.82,-0.060000000000002274,0,0
27997,0.0,0.0,0.0,0,0
27998,0.0,0.0,0.0,0,0
27999,56.96,56.96,0.0,0,0
28000,54.69,54.46,-0.22999999999999687,0,0
28001,0.0,0.0,0.0,0,0
28002,55.66,55.58,-0.0799999999999983,0,0
28003,55.36,55.24,-0.11999999999999744,0,0
28004,56.61,56.61,0.0,0,0
28005,57.1,57.1,0.0,0,0
28006,54.62,54.38,-0.23999999999999488,0,0
28007,56.91,56.91,0.0,0,0
28010,51.02,49.35,-1.6700000000000017,0,0
28011,49.35,46.43,-2.9200000000000017,0,0
28012,56.31,56.28,-0.030000000000001137,0,0
28013,79.8,75.04,-4.759999999999991,0,0
28014,56.67,56.67,0.0,0,0
28015,55.78,55.71,-0.07000000000000028,0,0
28016,54.76,54.54,-0.21999999999999886,0,0
28017,46.69,40.66,-6.030000000000001,0,0
28018,50.55,48.57,-1.9799999999999969,0,0
28019,56.5,56.48,-0.020000000000003126,0,0
28041,50.97,49.28,-1.6899999999999977,0,0
28042,56.86,56.86,0.0,0,0
28043,0.0,0.0,0.0,0,0
28065,56.91,56.9,-0.00999999999999801,0,0
28066,52.38,51.43,-0.9500000000000028,0,0
28067,54.28,53.97,-0.3100000000000023,0,0
28068,48.74,45.24,-3.5,0,0
28069,51.43,50.0,-1.4299999999999997,0,0
28070,53.06,52.38,-0.6799999999999997,0,0
28087,54.38,54.08,-0.30000000000000426,0,0
28088,42.85,0.0,-42.85,0,0
28089,57.02,57.02,0.0,0,0
28091,41.27,0.0,-41.27,0,0
28092,56.17,56.13,-0.03999999999999915,0,0
28093,56.27,56.24,-0.030000000000001137,0,0
28094,54.38,54.08,-0.30000000000000426,0,0
28095,54.46,54.18,-0.28000000000000114,0,0
28096,56.86,56.86,0.0,0,0
28097,48.3,44.35,-3.9499999999999957,0,0
28098,55.52,55.43,-0.09000000000000341,0,0
28099,53.06,52.38,-0.6799999999999997,0,0
28100,55.52,55.43,-0.09000000000000341,0,0
28101,55.52,55.43,-0.09000000000000341,0,0
28102,54.18,53.84,-0.3399999999999963,0,0
28103,56.99,56.98,-0.010000000000005116,0,0
28104,56.92,56.92,0.0,0,0
28105,56.77,56.77,0.0,0,0
28106,40.33,0.0,-40.33,0,0
28107,53.06,52.38,-0.6799999999999997,0,0
28108,51.43,50.0,-1.4299999999999997,0,0
28109,54.08,53.71,-0.36999999999999744,0,0
28110,51.02,49.35,-1.6700000000000017,0,0
28119,86.53,86.49,-0.04000000000000625,0,0
28120,56.76,56.75,-0.00999999999999801,0,0
28121,52.38,51.43,-0.9500000000000028,0,0
28122,55.1,54.94,-0.1600000000000037,0,0
28123,51.43,50.0,-1.4299999999999997,0,0
28124,56.38,56.36,-0.020000000000003126,0,0
28125,52.1,51.02,-1.0799999999999983,0,0
28126,55.78,55.71,-0.07000000000000028,0,0
28127,49.35,46.43,-2.9200000000000017,0,0
28128,54.82,54.62,-0.20000000000000284,0,0
28129,52.1,51.02,-1.0799999999999983,0,0
28130,56.74,56.73,-0.010000000000005116,0,0
28131,56.58,56.57,-0.00999999999999801,0,0
28132,56.84,56.83,-0.010000000000005116,0,0
28133,42.36,0.0,-42.36,0,0
28134,53.84,53.41,-0.4300000000000068,0,0
28135,56.76,56.75,-0.00999999999999801,0,0
28136,49.06,45.86,-3.200000000000003,0,0
28138,56.97,56.97,0.0,0,0
28139,56.94,56.94,0.0,0,0
28140,56.97,56.97,0.0,0,0
28141,57.05,57.05,0.0,0,0
28142,56.87,56.86,-0.00999999999999801,0,0
28143,0.0,0.0,0.0,0,0
28144,0.0,0.0,0.0,0,0
28145,0.0,0.0,0.0,0,0
28146,0.0,0.0,0.0,0,0
28147,56.16,56.12,-0.03999999999999915,0,0
28148,0.0,0.0,0.0,0,0
28149,56.91,56.91,0.0,0,0
28150,55.05,54.88,-0.1699999999999946,0,0
28151,56.5,56.48,-0.020000000000003126,0,0
28152,55.88,55.82,-0.060000000000002274,0,0
28153,56.64,56.64,0.0,0,0
28158,55.88,55.82,-0.060000000000002274,0,0
28159,55.66,55.58,-0.0799999999999983,0,0
28160,56.61,56.61,0.0,0,0
28161,56.35,56.32,-0.030000000000001137,0,0
28162,56.74,56.73,-0.010000000000005116,0,0
28163,52.38,51.43,-0.9500000000000028,0,0
28164,56.82,56.81,-0.00999999999999801,0,0
28165,56.8,56.8,0.0,0,0
28166,56.58,56.57,-0.00999999999999801,0,0
28167,55.97,55.92,-0.04999999999999716,0,0
28168,46.81,40.97,-5.840000000000003,0,0
28169,51.02,49.35,-1.6700000000000017,0,0
28170,55.88,55.82,-0.060000000000002274,0,0
28195,57.09,57.09,0.0,0,0
28211,51.78,50.55,-1.230000000000004,0,0
28212,53.25,52.63,-0.6199999999999974,0,0
28213,54.28,53.97,-0.3100000000000023,0,0
28214,0.0,0.0,0.0,0,0
28215,0.0,0.0,0.0,0,0
28216,56.38,56.36,-0.020000000000003126,0,0
28217,0.0,0.0,0.0,0,0
28218,57.03,57.03,0.0,0,0
28219,57.05,57.05,0.0,0,0
28220,56.54,56.53,-0.00999999999999801,0,0
28221,56.82,56.81,-0.00999999999999801,0,0
28222,56.77,56.77,0.0,0,0
28223,57.02,57.02,0.0,0,0
28224,56.58,56.57,-0.00999999999999801,0,0
28225,56.44,56.43,-0.00999999999999801,0,0
28241,56.99,56.98,-0.010000000000005116,0,0
28242,56.17,56.13,-0.03999999999999915,0,0
28243,57.05,57.05,0.0,0,0
28247,56.87,56.86,-0.00999999999999801,0,0
28248,55.15,55.0,-0.14999999999999858,0,0
28249,53.25,52.63,-0.6199999999999974,0,0
28250,54.88,54.69,-0.19000000000000483,0,0
28251,50.55,48.57,-1.9799999999999969,0,0
28252,54.62,54.38,-0.23999999999999488,0,0
28269,55.78,55.71,-0.07000000000000028,0,0
28270,56.27,56.24,-0.030000000000001137,0,0
28271,56.97,56.97,0.0,0,0
28282,57.05,57.05,0.0,0,0
28283,57.09,57.09,0.0,0,0
28284,57.12,57.12,0.0,0,0
28285,56.76,56.75,-0.00999999999999801,0,0
28286,55.78,55.71,-0.07000000000000028,0,0
28287,56.72,56.71,-0.00999999999999801,0,0
28308,51.02,49.35,-1.6700000000000017,0,0
28309,47.29,42.1,-5.189999999999998,0,0
28310,56.22,56.19,-0.030000000000001137,0,0
28311,55.97,55.92,-0.04999999999999716,0,0
28312,56.54,56.53,-0.00999999999999801,0,0
28313,56.38,56.36,-0.020000000000003126,0,0
28314,51.02,49.35,-1.6700000000000017,0,0
28315,42.85,0.0,-42.85,0,0
28316,50.55,48.57,-1.9799999999999969,0,0
28317,55.0,54.82,-0.17999999999999972,0,0
28318,55.78,85.84,30.060000000000002,1,0
28319,86.44,86.37,-0.06999999999999318,0,0
28320,52.63,51.78,-0.8500000000000014,0,0
28321,54.94,54.76,-0.17999999999999972,0,0
28322,56.22,56.19,-0.030000000000001137,0,0
28323,0.0,0.0,0.0,0,0
28324,56.88,56.87,-0.010000000000005116,0,0
28325,57.08,57.08,0.0,0,0
28326,0.0,0.0,0.0,0,0
28327,56.38,56.36,-0.020000000000003126,0,0
28328,0.0,0.0,0.0,0,0
28329,57.1,57.1,0.0,0,0
28330,57.11,57.11,0.0,0,0
28331,56.99,56.98,-0.010000000000005116,0,0
28332,56.95,56.95,0.0,0,0
28333,56.74,56.73,-0.010000000000005116,0,0
28334,56.61,56.61,0.0,0,0
28335,56.76,56.75,-0.00999999999999801,0,0
28336,56.97,56.97,0.0,0,0
28337,56.96,56.96,0.0,0,0
28338,57.01,57.01,0.0,0,0
28339,56.54,56.53,-0.00999999999999801,0,0
28340,56.04,56.0,-0.03999999999999915,0,0
28341,54.54,54.28,-0.259999999999998,0,0
28342,54.46,54.18,-0.28000000000000114,0,0
28343,56.7,56.69,-0.010000000000005116,0,0
28344,56.79,56.78,-0.00999999999999801,0,0
28345,56.44,56.43,-0.00999999999999801,0,0
28346,56.99,56.98,-0.010000000000005116,0,0
28347,56.84,56.83,-0.010000000000005116,0,0
28348,56.77,56.77,0.0,0,0
28349,56.22,56.19,-0.030000000000001137,0,0
28350,56.85,56.85,0.0,0,0
28351,55.88,55.82,-0.060000000000002274,0,0
28373,55.1,54.94,-0.1600000000000037,0,0
28374,55.0,54.82,-0.17999999999999972,0,0
28375,55.52,55.43,-0.09000000000000341,0,0
28376,56.64,56.64,0.0,0,0
28377,56.67,56.67,0.0,0,0
28379,86.47,86.23,-0.23999999999999488,0,0
28380,56.7,56.69,-0.010000000000005116,0,0
28381,72.78,72.78,0.0,0,0
28382,51.43,50.0,-1.4299999999999997,0,0
28383,56.91,56.91,0.0,0,0
28384,50.55,48.57,-1.9799999999999969,0,0
28385,55.36,55.24,-0.11999999999999744,0,0
28386,57.0,57.0,0.0,0,0
28387,56.38,56.36,-0.020000000000003126,0,0
28388,54.38,54.08,-0.30000000000000426,0,0
28389,55.36,55.24,-0.11999999999999744,0,0
28390,52.63,51.78,-0.8500000000000014,0,0
28391,56.95,56.95,0.0,0,0
28392,57.02,57.02,0.0,0,0
28393,55.78,55.71,-0.07000000000000028,0,0
28394,55.88,55.82,-0.060000000000002274,0,0
28395,51.78,50.55,-1.230000000000004,0,0
28396,54.54,54.28,-0.259999999999998,0,0
28397,56.88,56.87,-0.010000000000005116,0,0
28398,54.08,53.71,-0.36999999999999744,0,0
28399,52.63,51.78,-0.8500000000000014,0,0
28410,56.5,56.48,-0.020000000000003126,0,0
28411,57.04,57.04,0.0,0,0
28412,56.99,56.98,-0.010000000000005116,0,0
28413,57.04,57.04,0.0,0,0
28414,56.76,56.75,-0.00999999999999801,0,0
28415,56.7,56.69,-0.010000000000005116,0,0
28416,56.47,56.46,-0.00999999999999801,0,0
28417,56.87,56.86,-0.00999999999999801,0,0
28418,56.9,56.9,0.0,0,0
28419,56.93,56.93,0.0,0,0
28420,56.92,56.92,0.0,0,0
28421,0.0,0.0,0.0,0,0
28422,41.83,0.0,-41.83,0,0
28423,54.08,53.71,-0.36999999999999744,0,0
28424,56.64,56.64,0.0,0,0
28425,87.33,87.32,-0.010000000000005116,0,0
28426,56.92,56.91,-0.010000000000005116,0,0
28427,54.69,54.46,-0.22999999999999687,0,0
28428,56.7,56.69,-0.010000000000005116,0,0
28429,56.67,56.67,0.0,0,0
28430,55.52,55.43,-0.09000000000000341,0,0
28431,56.85,56.85,0.0,0,0
28432,56.74,56.73,-0.010000000000005116,0,0
28433,81.16,79.03,-2.1299999999999955,0,0
28434,55.88,55.82,-0.060000000000002274,0,0
28435,56.86,56.86,0.0,0,0
28436,56.44,86.92,30.480000000000004,1,0
28437,87.08,88.22,1.1400000000000006,1,0
28438,56.44,56.43,-0.00999999999999801,0,0
28439,88.22,89.2,0.980000000000004,1,0
28440,33.74,33.74,0.0,0,0
28441,85.6,86.15,0.5500000000000114,1,0
28442,86.77,87.73,0.960000000000008,1,0
28443,72.26,32.51,-39.75000000000001,0,0
28444,84.56,84.0,-0.5600000000000023,0,0
28445,81.97,78.92,-3.049999999999997,0,0
28446,78.66,33.42,-45.239999999999995,0,0
28447,57.08,57.08,0.0,0,0
28448,86.11,87.22,1.1099999999999994,1,0
28454,55.88,55.82,-0.060000000000002274,0,0
28455,54.46,54.18,-0.28000000000000114,0,0
28456,87.42,86.95,-0.46999999999999886,0,0
28457,55.88,55.82,-0.060000000000002274,0,0
28458,56.31,56.28,-0.030000000000001137,0,0
28459,55.88,55.82,-0.060000000000002274,0,0
28460,56.61,56.61,0.0,0,0
28461,86.72,86.72,0.0,0,0
28462,86.01,85.94,-0.07000000000000739,0,0
28463,56.99,56.98,-0.010000000000005116,0,0
28464,57.0,57.0,0.0,0,0
28465,43.75,0.0,-43.75,0,0
28471,56.85,56.85,0.0,0,0
28472,56.77,56.77,0.0,0,0
28473,56.72,56.71,-0.00999999999999801,0,0
28474,49.56,46.81,-2.75,0,0
28475,56.64,56.64,0.0,0,0
