Unnamed: 0,NOMBRE DEL PUNTO DE MONITOREO,LATITUD,LONGITUD,ELEVACIÓN (m.s.n.m.),CORRIENTE,ZONA HIDROGRÁFICA - ZH,SZH - Código (#Área#Zona##Subzona),Nombre Subzona Hidrográfica,DEPARTAMENTO,MUNICIPIO,FECHA,PROPIEDAD OBSERVADA ,*RESULTADO,UNIDAD DEL RESULTADO,PROYECTO,CODIGO__MUESTRA,parameter_std,value_raw,is_censored,value_num,unit_raw
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-11-21,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),4,mg O2/L,Convenio CAM,27190,BOD5,4,False,4.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-04-27,DEMANDA QUIMICA DE OXIGENO (DQO),47,mg O2/L,Convenio CAM,13314,COD,47,False,47.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-06-14,DEMANDA QUIMICA DE OXIGENO (DQO),<20,mg O2/L,Convenio CAM,13565,COD,<20,True,20.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2007-04-26,DEMANDA QUIMICA DE OXIGENO (DQO),70,mg O2/L,Convenio CAM,14837,COD,70,False,70.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2007-07-25,DEMANDA QUIMICA DE OXIGENO (DQO),14,mg O2/L,Convenio CAM,15240,COD,14,False,14.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2008-05-29,DEMANDA QUIMICA DE OXIGENO (DQO),24,mg O2/L,Convenio CAM,16373,COD,24,False,24.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2008-09-24,DEMANDA QUIMICA DE OXIGENO (DQO),65,mg O2/L,Convenio CAM,16757,COD,65,False,65.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2009-06-17,DEMANDA QUIMICA DE OXIGENO (DQO),27,mg O2/L,Convenio CAM,17674,COD,27,False,27.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2009-09-24,DEMANDA QUIMICA DE OXIGENO (DQO),10,mg O2/L,Convenio CAM,17920,COD,10,False,10.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2010-09-24,DEMANDA QUIMICA DE OXIGENO (DQO),14,mg O2/L,Convenio CAM,19268,COD,14,False,14.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2010-12-09,DEMANDA QUIMICA DE OXIGENO (DQO),38,mg O2/L,Convenio CAM,19633,COD,38,False,38.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2011-09-13,DEMANDA QUIMICA DE OXIGENO (DQO),19,mg O2/L,Convenio CAM,20706,COD,19,False,19.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2011-11-22,DEMANDA QUIMICA DE OXIGENO (DQO),27,mg O2/L,Convenio CAM,20975,COD,27,False,27.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2012-11-26,DEMANDA QUIMICA DE OXIGENO (DQO),21,mg O2/L,Convenio CAM,22007,COD,21,False,21.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2013-08-17,DEMANDA QUIMICA DE OXIGENO (DQO),13,mg O2/L,Convenio CAM,22500,COD,13,False,13.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2013-11-06,DEMANDA QUIMICA DE OXIGENO (DQO),<10,mg O2/L,Convenio CAM,22770,COD,<10,True,10.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-09-18,DEMANDA QUIMICA DE OXIGENO (DQO),10,mg O2/L,Convenio CAM,27031,COD,10,False,10.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-11-21,DEMANDA QUIMICA DE OXIGENO (DQO),120,mg O2/L,Convenio CAM,27190,COD,120,False,120.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-04-27,NITRATO,0.25,mg N-NO3-/L,Convenio CAM,13314,Nitrate,0.25,False,0.25,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-06-14,NITRATO,0.21,mg N-NO3-/L,Convenio CAM,13565,Nitrate,0.21,False,0.21,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2007-04-26,NITRATO,0.6,mg N-NO3-/L,Convenio CAM,14837,Nitrate,0.6,False,0.6,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2007-07-25,NITRATO,0.28,mg N-NO3-/L,Convenio CAM,15240,Nitrate,0.28,False,0.28,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2008-05-29,NITRATO,0.3,mg N-NO3-/L,Convenio CAM,16373,Nitrate,0.3,False,0.3,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2008-09-24,NITRATO,0.28,mg N-NO3-/L,Convenio CAM,16757,Nitrate,0.28,False,0.28,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2009-06-17,NITRATO,0.44,mg N-NO3-/L,Convenio CAM,17674,Nitrate,0.44,False,0.44,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2009-09-24,NITRATO,0.18,mg N-NO3-/L,Convenio CAM,17920,Nitrate,0.18,False,0.18,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2010-09-24,NITRATO,0.41,mg N-NO3-/L,Convenio CAM,19268,Nitrate,0.41,False,0.41,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2010-12-09,NITRATO,0.74,mg N-NO3-/L,Convenio CAM,19633,Nitrate,0.74,False,0.74,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2011-09-13,NITRATO,0.33,mg N-NO3-/L,Convenio CAM,20706,Nitrate,0.33,False,0.33,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2011-11-22,NITRATO,0.68,mg N-NO3-/L,Convenio CAM,20975,Nitrate,0.68,False,0.68,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2012-11-26,NITRATO,0.33,mg N-NO3-/L,Convenio CAM,22007,Nitrate,0.33,False,0.33,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2013-08-17,NITRATO,0.41,mg N-NO3-/L,Convenio CAM,22500,Nitrate,0.41,False,0.41,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2013-11-06,NITRATO,0.68,mg N-NO3-/L,Convenio CAM,22770,Nitrate,0.68,False,0.68,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-09-18,NITRATO,0.44,mg N-NO3-/L,Convenio CAM,27031,Nitrate,0.44,False,0.44,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-11-21,NITRATO,0.79,mg N-NO3-/L,Convenio CAM,27190,Nitrate,0.79,False,0.79,mg N-NO3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-04-27,NITRITO,<0.006,mg N-NO2-/L,Convenio CAM,13314,Nitrite,<0.006,True,0.006,mg N-NO2-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-06-14,NITRITO,<0.006,mg N-NO2-/L,Convenio CAM,13565,Nitrite,<0.006,True,0.006,mg N-NO2-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2007-04-26,NITRITO,<0.006,mg N-NO2-/L,Convenio CAM,14837,Nitrite,<0.006,True,0.006,mg N-NO2-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2007-07-25,NITRITO,0.0063,mg N-NO2-/L,Convenio CAM,15240,Nitrite,0.0063,False,0.0063,mg N-NO2-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2008-05-29,NITRITO,<0.006,mg/L,Convenio CAM,16373,Nitrite,<0.006,True,0.006,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2008-09-24,NITRITO,<0.006,mg/L,Convenio CAM,16757,Nitrite,<0.006,True,0.006,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2009-06-17,NITRITO,0.0063,mg/L,Convenio CAM,17674,Nitrite,0.0063,False,0.0063,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2009-09-24,NITRITO,0.0066,mg/L,Convenio CAM,17920,Nitrite,0.0066,False,0.0066,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2010-09-24,NITRITO,0.015,mg/L,Convenio CAM,19268,Nitrite,0.015,False,0.015,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2010-12-09,NITRITO,0.0082,mg/L,Convenio CAM,19633,Nitrite,0.0082,False,0.0082,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2011-09-13,NITRITO,0.011,mg/L,Convenio CAM,20706,Nitrite,0.011,False,0.011,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2011-11-22,NITRITO,<0.006,mg/L,Convenio CAM,20975,Nitrite,<0.006,True,0.006,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2012-11-26,NITRITO,<0.006,mg/L,Convenio CAM,22007,Nitrite,<0.006,True,0.006,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2013-08-17,NITRITO,<0.006,mg/L,Convenio CAM,22500,Nitrite,<0.006,True,0.006,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2013-11-06,NITRITO,0.0067,mg/L,Convenio CAM,22770,Nitrite,0.0067,False,0.0067,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-09-18,NITRITO,0.0067,mg/L,Convenio CAM,27031,Nitrite,0.0067,False,0.0067,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-11-21,NITRITO,<0.006,mg/L,Convenio CAM,27190,Nitrite,<0.006,True,0.006,mg/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-04-27,NITROGENO AMONIACAL,<0.04,mg N-NH3-/L,Convenio CAM,13314,Ammoniacal Nitrogen,<0.04,True,0.04,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-06-14,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,13565,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2007-04-26,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,14837,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2007-07-25,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,15240,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2008-05-29,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,16373,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2008-09-24,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,16757,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2009-06-17,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,17674,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2009-09-24,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,17920,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2010-09-24,NITROGENO AMONIACAL,<0.05,mg N-NH3-/L,Convenio CAM,19268,Ammoniacal Nitrogen,<0.05,True,0.05,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2010-12-09,NITROGENO AMONIACAL,<0.05,mg N-NH3-/L,Convenio CAM,19633,Ammoniacal Nitrogen,<0.05,True,0.05,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2011-09-13,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,20706,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2011-11-22,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,20975,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2012-11-26,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,22007,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2013-08-17,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,22500,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2013-11-06,NITROGENO AMONIACAL,<0.3,mg N-NH3-/L,Convenio CAM,22770,Ammoniacal Nitrogen,<0.3,True,0.3,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-09-18,NITROGENO AMONIACAL,<0.05,mg N-NH3-/L,Convenio CAM,27031,Ammoniacal Nitrogen,<0.05,True,0.05,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-11-21,NITROGENO AMONIACAL,<0.05,mg N-NH3-/L,Convenio CAM,27190,Ammoniacal Nitrogen,<0.05,True,0.05,mg N-NH3-/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-04-27,OXIGENO DISUELTO (OD),7.2,mg O2/L,Convenio CAM,13314,Dissolved Oxygen,7.2,False,7.2,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-06-14,OXIGENO DISUELTO (OD),6.6,mg O2/L,Convenio CAM,13565,Dissolved Oxygen,6.6,False,6.6,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2007-04-26,OXIGENO DISUELTO (OD),7.6,mg O2/L,Convenio CAM,14837,Dissolved Oxygen,7.6,False,7.6,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2007-07-25,OXIGENO DISUELTO (OD),7.2,mg O2/L,Convenio CAM,15240,Dissolved Oxygen,7.2,False,7.2,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2008-05-29,OXIGENO DISUELTO (OD),7.5,mg O2/L,Convenio CAM,16373,Dissolved Oxygen,7.5,False,7.5,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2008-09-24,OXIGENO DISUELTO (OD),7.3,mg O2/L,Convenio CAM,16757,Dissolved Oxygen,7.3,False,7.3,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2009-06-17,OXIGENO DISUELTO (OD),7.2,mg O2/L,Convenio CAM,17674,Dissolved Oxygen,7.2,False,7.2,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2009-09-24,OXIGENO DISUELTO (OD),7.3,mg O2/L,Convenio CAM,17920,Dissolved Oxygen,7.3,False,7.3,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2010-09-24,OXIGENO DISUELTO (OD),7.1,mg O2/L,Convenio CAM,19268,Dissolved Oxygen,7.1,False,7.1,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2010-12-09,OXIGENO DISUELTO (OD),7.4,mg O2/L,Convenio CAM,19633,Dissolved Oxygen,7.4,False,7.4,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2011-09-13,OXIGENO DISUELTO (OD),7,mg O2/L,Convenio CAM,20706,Dissolved Oxygen,7,False,7.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2011-11-22,OXIGENO DISUELTO (OD),7.6,mg O2/L,Convenio CAM,20975,Dissolved Oxygen,7.6,False,7.6,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2012-11-26,OXIGENO DISUELTO (OD),7.1,mg O2/L,Convenio CAM,22007,Dissolved Oxygen,7.1,False,7.1,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2013-08-17,OXIGENO DISUELTO (OD),7.1,mg O2/L,Convenio CAM,22500,Dissolved Oxygen,7.1,False,7.1,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2013-11-06,OXIGENO DISUELTO (OD),6.8,mg O2/L,Convenio CAM,22770,Dissolved Oxygen,6.8,False,6.8,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-09-18,OXIGENO DISUELTO (OD),6.9,mg O2/L,Convenio CAM,27031,Dissolved Oxygen,6.9,False,6.9,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2018-11-21,OXIGENO DISUELTO (OD),6,mg O2/L,Convenio CAM,27190,Dissolved Oxygen,6,False,6.0,mg O2/L
,BACHE_HUI_NEIVA_PTE.SAN FRANCISCO METALICO - BACHE,3.053444,-75.357444,448,BACHE,Alto Magdalena,2112,Río Baché,HUILA,NEIVA,2006-04-27,pH,6.74,Unidades de pH,Convenio CAM,13314,pH,6.74,False,6.74,Unidades de pH
