CODIGO__MUESTRA,FECHA,NOMBRE DEL PUNTO DE MONITOREO,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,risk_DISCHARGE_CO_0631,risk_SANITARY_CO_2115,risk_SANITARY_EPA,critical_violation_any,sanitary_epa_minus_co
11999,2005-07-14 00:00:00,RCA_HUMEA_CUN_PARATEBUENO_CABLE EL [35057010],CUNDINAMARCA,PARATEBUENO,4.396951,-73.292706,33.29,57.06,57.06,1,0.0
12000,2005-07-15 00:00:00,RCA_GUAYURIBA_MET_VILLAVICENCIO_PTE.CARRETERA [35027140],META,VILLAVICENCIO,4.04947,-73.76442,32.86,56.64,56.64,1,0.0
12001,2005-07-08 00:00:00,RCA_META_MET_PUERTO LOPEZ_PTE.LLERAS [35017020],META,PUERTO LÓPEZ,4.103019444,-72.936383333,33.26,57.03,57.03,1,0.0
12002,2005-07-13 00:00:00,RCA_OCOA_MET_VILLAVICENCIO_PTE.DELAMOR [35037130],META,VILLAVICENCIO,4.086083333,-73.668861,0.0,52.63,51.78,1,-0.8500000000000014
12010,2005-07-20 00:00:00,RCA_LAG.DE TOTA_BOY_AQUITANIA_ESCALERAS [35097070],BOYACÁ,TOTA,5.491944444,-72.9385,0.0,0.0,30.47,1,30.47
12011,2005-07-19 00:00:00,RCA_MONIQUIRA_BOY_MONIQUIRA_MONIQUIRA [24017600],BOYACÁ,MONIQUIRÁ,5.878138889,-73.57025,0.0,56.26,56.23,1,-0.030000000000001137
12015,2005-07-23 00:00:00,RCA_CAUCA_CAL_NEIRA_IRRA [26167070],CALDAS,NEIRA,5.268305556,-75.66419444,33.25,56.97,56.97,1,0.0
12016,2005-07-25 00:00:00,RCA_CHINCHINA_CAL_MANIZALES_RETIRO EL [26157020],CALDAS,PALESTINA,5.126777778,-75.67119444,0.0,53.25,52.63,1,-0.6199999999999974
12017,2005-07-24 00:00:00,RCA_CHICAMOCHA_BOY_TIBASOSA_SAN RAFAEL [24037190],BOYACÁ,TIBASOSA,5.807611111,-73.01380556,0.0,55.52,55.43,1,-0.09000000000000341
12018,2005-07-24 00:00:00,RCA_CHULO_BOY_TUTA_PILAS LAS [24037250],BOYACÁ,TUTA,5.666666667,-73.26666667,0.0,55.43,55.32,1,-0.10999999999999943
12019,2005-07-25 00:00:00,RCA_CHICAMOCHA_BOY_SOGAMOSO_PTE.CHAMEZA [24037290],BOYACÁ,SOGAMOSO,5.759888889,-72.90652778,0.0,53.84,53.41,1,-0.4300000000000068
12025,2005-07-31 00:00:00,RCA_LA VIEJA_VAL_CARTAGO_CARTAGO [26127040],RISARALDA,PEREIRA,4.757611111,-75.89925,0.0,49.2,46.15,1,-3.0500000000000043
12026,2005-08-01 00:00:00,RCA_CAUCA_VAL_LA VICTORIA_VICTORIA LA [26107070],VALLE DEL CAUCA,LA VICTORIA,4.524884,-76.0437,0.0,55.1,54.94,1,-0.1600000000000037
12029,2005-08-02 00:00:00,RCA_CAUCA_VAL_CANDELARIA_JUANCHITO [26067010],VALLE DEL CAUCA,CANDELARIA,3.45160833,-76.47538333,0.0,53.97,53.57,1,-0.3999999999999986
12045,2005-08-16 00:00:00,RCA_ARIARI_MET_PUERTO RICO_PTO.RICO [32077080],META,PUERTO RICO,2.94,-73.21,32.96,56.17,56.13,1,-0.03999999999999915
12061,2005-08-22 00:00:00,RCA_CHICAMOCHA_BOY_COVARACHIA_CAPITANEJO [24037390],SANTANDER,CAPITANEJO,6.5124028,-72.692761111,0.0,56.18,56.14,1,-0.03999999999999915
12062,2005-08-23 00:00:00,RCA_CAUCA_CAU_POPAYAN_JULUMITO [26017020],CAUCA,POPAYÁN,2.467583333,-76.64430556,0.0,85.78,85.38,1,-0.4000000000000057
12073,2005-08-23 00:00:00,RCA_RUCIO_CUN_UBALA_MUNDONUEVO[35067130],CUNDINAMARCA,UBALÁ,4.852833333,-73.39297222,0.0,55.05,54.88,1,-0.1699999999999946
12081,2005-08-26 00:00:00,RCA_CHIVOR_CUN_UBALA_UBALA [35067030],CUNDINAMARCA,UBALÁ,4.780222222,-73.49183333,33.21,56.82,56.81,1,-0.00999999999999801
12082,2005-08-29 00:00:00,RCA_GUAVIO_CUN_JUNIN_PTE.HOLGUIN [35067050],CUNDINAMARCA,GACHETÁ,4.799055556,-73.62922222,0.0,55.58,55.49,1,-0.0899999999999963
12087,2005-08-28 00:00:00,RCA_VICHADA_VIC_CUMARIBO_STA.RITA [33077010],VICHADA,CUMARIBO,4.866127,-68.362697,0.0,51.02,49.35,1,-1.6700000000000017
12088,2005-08-26 00:00:00,RCA_GUAVIARE_VIC_CUMARIBO_CEJAL [32207010],VICHADA,CUMARIBO,3.993665,-68.333828,0.0,56.06,56.01,1,-0.05000000000000426
12089,2005-08-28 00:00:00,RCA_ORINOCO_VIC_CUMARIBO_PTO.NARINO [38027020],VICHADA,CUMARIBO,4.956861111,-67.83416667,0.0,87.58,87.45,1,-0.12999999999999545
12090,2005-08-29 00:00:00,RCA_INIRIDA_GUAI_INIRIDA_PTO.INIRIDA [31097020],GUAINÍA,INÍRIDA,3.867666667,-67.931694444,0.0,82.9,80.32,1,-2.5800000000000125
12091,2005-09-02 00:00:00,RCA_BOGOTA_CUN_VILLAPINZON_PTE.CARRETERA-BOGOTA,CUNDINAMARCA,VILLAPINZÓN,5.218611,-73.595556,0.0,82.3,81.07,1,-1.230000000000004
12092,2005-09-02 00:00:00,RCA_BOGOTA_CUN_VILLAPINZON_SANPEDRO-BOGOTA,CUNDINAMARCA,VILLAPINZÓN,5.194722222,-73.61388889,0.0,53.06,52.38,1,-0.6799999999999997
12093,2005-09-02 00:00:00,RCA_BOGOTA_CUN_TOCANCIPA_PTE.TULIO BOTERO-BOGOTA,CUNDINAMARCA,TOCANCIPÁ,4.971916667,-73.91613889,0.0,55.1,54.94,1,-0.1600000000000037
12094,2005-09-02 00:00:00,BOGOTA_CUN_CHIA_PTE.EL COMUN,CUNDINAMARCA,CHÍA,4.863694444,-74.02911111,0.0,51.43,50.0,1,-1.4299999999999997
12095,2005-09-02 00:00:00,RCA_BOGOTA_CUN_COTA_PTE.LA VIRGEN [21208110],CUNDINAMARCA,COTA,4.799322222,-74.09586944,0.0,51.43,50.0,1,-1.4299999999999997
12096,2005-09-01 00:00:00,LEBRIJA_SAN_GIRON_CAFE MADRID [23197290],SANTANDER,GIRÓN,7.17,-73.15,0.0,51.02,49.35,1,-1.6700000000000017
12097,2005-09-01 00:00:00,RCA_DE ORO_SAN_PIEDECUESTA_CONQUISTADOR EL [23197430],SANTANDER,PIEDECUESTA,6.989444444,-73.04111111,0.0,55.55,55.46,1,-0.0899999999999963
12100,2005-08-25 00:00:00,RCA_LENGUAZAQUE_CUN_LENGUAZAQUE_BOQUERON [24017610],CUNDINAMARCA,LENGUAZAQUE,5.32825,-73.69972222,30.0,55.74,55.66,1,-0.0800000000000054
12101,2005-08-30 00:00:00,RCA_NEGRO_CUN_NIMAIMA_TOBIA [23067060],CUNDINAMARCA,NIMAIMA,5.125305556,-74.44705556,32.22,56.28,56.26,1,-0.020000000000003126
12102,2005-08-31 00:00:00,RCA_VILLETA_CUN_VILLETA_VILLETA [23067070],CUNDINAMARCA,VILLETA,5.008583333,-74.467111111,32.74,56.67,56.67,1,0.0
12103,2005-09-03 00:00:00,RCA_BOGOTA_CUN_SOACHA_ALICACHIN - EL SALTO [21207120],CUNDINAMARCA,SOACHA,4.544847222,-74.25826944,60.51,54.94,54.76,1,-0.17999999999999972
12105,2005-09-03 00:00:00,RCA_BOGOTA_CUN_EL COLEGIO_PTE.CARRETERA LA MESA - MESITAS,CUNDINAMARCA,EL COLEGIO,4.598969,-74.43601,21.69,56.44,56.43,1,-0.00999999999999801
12107,2005-09-03 00:00:00,RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960],CUNDINAMARCA,TOCAIMA,4.454861111,-74.60852778,0.0,55.24,55.1,1,-0.14000000000000057
12108,2005-09-04 00:00:00,RCA_MAGDALENA_CUN_GIRARDOT_GIRARDOT [21237030],CUNDINAMARCA,GIRARDOT,4.288073,-74.808592,22.75,56.07,56.03,1,-0.03999999999999915
12109,2005-09-04 00:00:00,RCA_MAGDALENA_TOL_FLANDES_ISLA DEL AMOR,TOLIMA,FLANDES,4.281944444,-74.77694444,22.85,56.67,56.67,1,0.0
12110,2005-09-05 00:00:00,RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200],CUNDINAMARCA,GIRARDOT,4.304888889,-74.793777778,22.31,54.88,54.69,1,-0.19000000000000483
12111,2005-09-05 00:00:00,RCA_SUMAPAZ_CUN_RICAURTE_SAN MIGUEL-SUMAPAZ [2119700147],CUNDINAMARCA,RICAURTE,4.248085,-74.744647,0.0,54.76,54.54,1,-0.21999999999999886
12112,2005-09-05 00:00:00,RCA_SUMAPAZ_TOL_MELGAR_LIMONAR EL [21197150],TOLIMA,MELGAR,4.232555556,-74.62055556,0.0,51.78,50.55,1,-1.230000000000004
12129,2005-09-07 00:00:00,RCA_MAGDALENA_HUI_GIGANTE_PASO DEL COLEGIO [21077020],HUILA,GIGANTE,2.462555556,-75.56686111,0.0,54.54,54.28,1,-0.259999999999998
12131,2005-09-11 00:00:00,RCA_CABRERA_HUI_COLOMBIA_CARRASPOSO [21147030],HUILA,COLOMBIA,3.327527778,-74.86691667,0.0,53.41,52.86,1,-0.5499999999999972
12134,2005-09-13 00:00:00,RCA_SUBIA_CUN_SILVANIA_SILVANIA [21197110],CUNDINAMARCA,SILVANIA,4.403055556,-74.385305556,0.0,73.86,30.78,1,-43.08
12136,2005-09-12 00:00:00,RCA_SUAREZ_SAN_PUENTE NACIONAL_PTE.NACIONAL [24017590],SANTANDER,PUENTE NACIONAL,5.872777778,-73.67777778,0.0,51.02,49.35,1,-1.6700000000000017
12138,2005-09-09 00:00:00,RCA_SINU_COR_LORICA_LADOCTRINA [13077040],CORDOBA,LORICA,9.294874,-75.893375,0.0,55.93,55.88,1,-0.04999999999999716
12139,2005-09-15 00:00:00,RCA_SINU_COR_MONTERIA_MONTERIA [13067020],CORDOBA,MONTERÍA,8.751611111,-75.89241667,0.0,87.54,87.52,1,-0.020000000000010232
12147,2005-09-20 00:00:00,RCA_MINERO_BOY_PAUNA_BORBUR [23127010],BOYACÁ,PAUNA,5.649388889,-74.05502778,0.0,54.69,54.46,1,-0.22999999999999687
12148,2005-09-15 00:00:00,RCA_PAEZ_HUI_TESALIA_PAICOL [21057060],HUILA,TESALIA,2.46,-75.76,0.0,45.56,0.0,1,-45.56
12149,2005-09-19 00:00:00,RCA_RANCHERIA_LGU_ALBANIA_CUESTECITAS [15067050],LA GUAJIRA,ALBANIA,11.18033333,-72.55344444,33.22,57.01,57.01,1,0.0
12150,2005-09-21 00:00:00,RCA_OTUN_RIS_SANTA ROSA DE CABAL_BANANERA LA 6-909 [26137110],RISARALDA,PEREIRA,4.773388889,-75.63305556,0.0,42.36,0.0,1,-42.36
12152,2005-09-12 00:00:00,RCA_VAUPES_VAU_MITU_MITU [42077020],VAUPES,MITÚ,1.259806,-70.239167,0.0,82.57,80.19,1,-2.3799999999999955
12155,2005-09-19 00:00:00,RCA_CABRERA_HUI_VILLAVIEJA_SAN ALFONSO [21147010],HUILA,VILLAVIEJA,3.3705,-75.11416667,0.0,55.39,55.28,1,-0.10999999999999943
12156,2005-09-20 00:00:00,RCA_MAGDALENA_TOL_NATAGAIMA_ANGOSTURA [21137050],TOLIMA,NATAGAIMA,3.44,-75.12,0.0,53.71,53.25,1,-0.46000000000000085
12164,2005-09-23 00:00:00,RCA_UNE_CUN_UNE_CARAZA [35027100],CUNDINAMARCA,UNE,4.428638889,-74.01019444,0.0,53.57,53.06,1,-0.509999999999998
12165,2005-09-16 00:00:00,RCA_SUMAPAZ_TOL_ICONONZO_PLAYA LA [21197030],TOLIMA,ICONONZO,4.19225,-74.500722222,0.0,30.15,30.15,1,0.0
12166,2005-09-20 00:00:00,RCA_COMBEIMA_TOL_IBAGUE_MONTEZUMA [21217180],TOLIMA,IBAGUÉ,4.4819444,-75.28611111,0.0,49.2,76.23,1,27.03
12167,2005-09-19 00:00:00,COMBEIMA_TOL_IBAGUE_YULDAIMA [21217260],TOLIMA,IBAGUÉ,4.4385,-75.24280556,0.0,53.06,52.38,1,-0.6799999999999997
12168,2005-09-22 00:00:00,RCA_FONCE_SAN_SAN GIL_SAN GIL [24027010],SANTANDER,SAN GIL,6.546666667,-73.12805556,0.0,52.63,51.78,1,-0.8500000000000014
12169,2005-09-21 00:00:00,RCA_CHICAMOCHA_SAN_JORDAN_JORDAN EL [24037360],SANTANDER,LOS SANTOS,6.749722222,-73.09666667,0.0,55.64,55.55,1,-0.09000000000000341
12170,2005-09-23 00:00:00,RCA_CESAR_CES_VALLEDUPAR_PTESALGUERO [28037030],CESAR,VALLEDUPAR,10.38411111,-73.23247222,33.23,56.92,56.92,1,0.0
12171,2005-09-23 00:00:00,RCA_LAS CEIBAS_HUI_NEIVA_GUAYABO [21117080],HUILA,NEIVA,2.92,-75.15,0.0,44.9,0.0,1,-44.9
12172,2005-09-26 00:00:00,RCA_MAGDALENA_HUI_NEIVA_PTE.SANTANDER [21097070],HUILA,NEIVA,2.942611111,-75.30852778,0.0,53.41,52.86,1,-0.5499999999999972
12183,2005-09-27 00:00:00,RCA_YAGUARA_HUI_YAGUARA_HDA.VENECIA [21087080],HUILA,YAGUARÁ,2.64,-75.54,33.27,57.06,57.06,1,0.0
12209,2005-09-28 00:00:00,RCA_COELLO_TOL_SAN LUIS_PAYANDE [21217070],TOLIMA,SAN LUIS,4.3013407,-75.0903693,33.29,57.04,57.04,1,0.0
12210,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,0.0,0.0,0.0,0,0.0
12211,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,0.0,0.0,0.0,0,0.0
12212,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,,0.0,0.0,0,0.0
12213,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,0.0,0.0,0.0,0,0.0
12214,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,33.23,56.96,56.95,1,-0.00999999999999801
12215,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,59.8,56.97,56.97,1,0.0
12216,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,0.0,0.0,0.0,0,0.0
12217,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,33.21,56.96,56.96,1,0.0
12218,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,0.0,0.0,0.0,0,0.0
12219,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,0.0,0.0,0.0,0,0.0
12220,2005-09-30 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,33.25,56.99,56.99,1,0.0
12230,2005-09-18 00:00:00,RCA_MAGDALENA_MAG_EL BANCO_EL BANCO [25027020],MAGDALENA,EL BANCO,8.992527778,-73.96944444,32.8,56.64,56.63,1,-0.00999999999999801
12231,2005-09-30 00:00:00,RCA_ANIMEGRANDE_CES_CHIRIGUANA_PTE.CARRETERA [25027890],CESAR,CHIRIGUANÁ,9.350135,-73.492699,0.0,50.44,48.4,1,-2.039999999999999
12251,2005-10-01 00:00:00,RCA_RECIO_TOL_VENADILLO_NUEVA LA [21257100],TOLIMA,VENADILLO,4.795083333,-74.97194444,0.0,54.46,54.18,1,-0.28000000000000114
12252,2005-10-01 00:00:00,RCA_CGA.ZAPATOZA_CES_CHIMICHAGUA_SALOA [25027140],CESAR,CHIMICHAGUA,9.2497222,-73.806666666,0.0,56.18,56.14,1,-0.03999999999999915
12257,2005-10-04 00:00:00,RCA_CESAR_CES_EL PASO_PTE.CANOAS [28037090],CESAR,EL PASO,9.648193,-73.646367,32.56,56.44,56.43,1,-0.00999999999999801
12292,2005-03-06 00:00:00,SAN JUAN_ANT_CIUDAD BOLIVAR_REMOLINO EL [26197030],ANTIOQUIA,PUEBLORRICO,5.8808,-75.908311111,0.0,0.0,0.0,0,0.0
12293,2005-05-26 00:00:00,SAN JUAN_ANT_CIUDAD BOLIVAR_REMOLINO EL [26197030],ANTIOQUIA,PUEBLORRICO,5.8808,-75.908311111,0.0,0.0,0.0,0,0.0
12294,2005-05-27 00:00:00,SAN JUAN_ANT_CIUDAD BOLIVAR_REMOLINO EL [26197030],ANTIOQUIA,PUEBLORRICO,5.8808,-75.908311111,0.0,0.0,0.0,0,0.0
12304,2005-10-06 00:00:00,RCA_HUMEA_CUN_PARATEBUENO_CABLE EL [35057010],CUNDINAMARCA,PARATEBUENO,4.396951,-73.292706,32.74,56.76,56.75,1,-0.00999999999999801
12305,2005-09-29 00:00:00,RCA_GUATIQUIA_MET_VILLAVICENCIO_PTE.ABADIA [35037100],META,VILLAVICENCIO,4.235333333,-73.63536111,31.33,56.61,56.61,1,0.0
12348,2005-10-12 00:00:00,MAGDALENA_HUI_AGRADO_PTE.BALSEADERO [21047010],HUILA,AGRADO,2.232361111,-75.64855556,0.0,52.1,51.02,1,-1.0799999999999983
12369,2005-09-26 00:00:00,RCA_NECHI_ANT_NECHI_LA ESPERANZA [27037010],ANTIOQUIA,NECHÍ,8.031943889,-74.788805556,0.0,0.0,0.0,0,0.0
12370,2005-09-27 00:00:00,RCA_CAUCA_BOL_SAN JACINTO DEL CAUCA_LAS VARAS [25027200],BOLÍVAR,SAN JACINTO DEL CAUCA,8.39,-74.56,0.0,0.0,0.0,0,0.0
12371,2005-09-20 00:00:00,RCA_ATRATO_CHO_QUIBDO_QUIBDO [11047020],CHOCÓ,QUIBDÓ,5.697778056,-76.662222222,0.0,0.0,0.0,0,0.0
12372,2005-10-18 00:00:00,RCA_NEGRO_ANT_RIONEGRO_FRESERA LA [23087830],ANTIOQUIA,RIONEGRO,6.199722222,-75.33408333,0.0,56.13,56.1,1,-0.030000000000001137
12373,2005-10-16 00:00:00,RCA_SUAZA_HUI_GUADALUPE_PTE.GARCES [21037010],HUILA,ALTAMIRA,2.03,-75.78,0.0,46.81,40.97,1,-5.840000000000003
12375,2005-10-14 00:00:00,RCA_MAGDALENA BZO.MOMPOS_MAG_SANTA ANA_SANTA ANA [25027370],MAGDALENA,SANTA ANA,9.320252778,-74.57455833,33.16,86.94,86.94,1,0.0
12376,2005-10-13 00:00:00,RCA_MAGDALENA_BOL_CORDOBA_TACAMOCHO[25027940],BOLÍVAR,CÓRDOBA,9.493583333,-74.81538889,32.93,87.01,87.0,1,-0.010000000000005116
12377,2005-10-16 00:00:00,RCA_MAGDALENA BZO.DE LOBA_BOL_MAGANGUE_MAGANGUE [25027680],BOLÍVAR,MAGANGUÉ,9.24,-74.74166667,33.06,56.83,56.82,1,-0.00999999999999801
12378,2005-10-20 00:00:00,RCA_NEGRO_CUN_PUERTO SALGAR_PTO.LIBRE [23067040],CUNDINAMARCA,PUERTO SALGAR,5.759222222,-74.63175,77.43,57.12,57.12,1,0.0
12379,2005-10-17 00:00:00,RCA_NARE_ANT_CARACOLI_CANTERAS [23087210],ANTIOQUIA,PUERTO NARE,6.276083333,-74.67330556,0.0,54.76,54.54,1,-0.21999999999999886
12380,2005-10-19 00:00:00,RCA_LA MIEL_ANT_SONSON_SAN MIGUEL [23057140],ANTIOQUIA,SONSÓN,5.731027778,-74.72583333,0.0,52.63,51.78,1,-0.8500000000000014
12407,2005-10-21 00:00:00,RCA_NEGRO_ANT_RIONEGRO_PTE.REAL [23087150],ANTIOQUIA,RIONEGRO,6.143472222,-75.37994444,0.0,74.49,74.49,1,0.0
12409,2005-10-26 00:00:00,RCA_LEBRIJA_SAN_SABANA DE TORRES_SAN RAFAEL [23197370],SANTANDER,SABANA DE TORRES,7.578055556,-73.56055556,33.3,57.06,57.06,1,0.0
12410,2005-10-23 00:00:00,RCA_GUARINO_TOL_HONDA_PTE.CARRETERA [23027060],TOLIMA,HONDA,5.289277778,-74.74608333,33.28,56.97,56.97,1,0.0
12411,2005-10-21 00:00:00,RCA_MAGDALENA_CUN_PUERTO SALGAR_PTO.SALGAR [23037010],CUNDINAMARCA,PUERTO SALGAR,5.469666667,-74.66216667,33.25,57.01,57.01,1,0.0
12412,2005-10-26 00:00:00,GUALI_TOL_HONDA_PTE.LOPEZ [23017030],TOLIMA,HONDA,5.203888889,-74.74111111,33.25,56.96,56.96,1,0.0
12413,2005-10-21 00:00:00,RCA_NEGRO_CUN_GUADUAS_GUADUERO [23067050],CUNDINAMARCA,GUADUAS,5.192111111,-74.57291667,76.87,57.09,57.09,1,0.0
12445,2005-10-18 00:00:00,RCA_SAN JORGE_COR_BUENAVISTA_MARRALU [25027120],CORDOBA,AYAPEL,8.32,-75.24,32.98,56.8,56.8,1,0.0
12446,2005-10-17 00:00:00,RCA_SAN JORGE_COR_MONTELIBANO_MONTELIBANO [25017010],CORDOBA,MONTELÍBANO,7.98817,-75.417483,33.15,56.85,56.85,1,0.0
12447,2005-10-07 00:00:00,RCA_MAGDALENA_BOL_CALAMAR_CALAMAR [29037020],BOLÍVAR,CALAMAR,10.244042,-74.914705,32.96,56.83,56.82,1,-0.00999999999999801
12448,2005-10-26 00:00:00,RCA_CARRAIPIA_LGU_MAICAO_PARAGUACHON[15087080],LA GUAJIRA,MAICAO,11.36013889,-72.13244444,0.0,55.19,55.05,1,-0.14000000000000057
12449,2005-10-26 00:00:00,RCA_ARIGUANI_MAG_ARIGUANI_PALMARIGUANI[28047050],MAGDALENA,ARIGUANÍ (EL DIFICIL),9.930972222,-73.95880556,0.0,56.13,56.1,1,-0.030000000000001137
12469,2005-10-30 00:00:00,RCA_CESAR_LGU_SAN JUAN DEL CESAR_CORRAL DE PIEDRA [28017080],LA GUAJIRA,SAN JUAN DEL CESAR,10.81891667,-73.05508333,0.0,82.83,81.75,1,-1.0799999999999983
12470,2005-10-28 00:00:00,RCA_RANCHERIA_LGU_SAN JUAN DEL CESAR_CERCADO EL [15067020],LA GUAJIRA,FONSECA,10.9075,-73.00833333,0.0,53.71,53.25,1,-0.46000000000000085
12471,2005-10-27 00:00:00,RCA_MAGDALENA_CUN_NARINO_NARINO [21237010],CUNDINAMARCA,NARIÑO,4.387777778,-74.838375,33.25,56.95,56.95,1,0.0
12472,2005-10-29 00:00:00,RCA_BOGOTA_CUN_TOCAIMA_PTE.PORTILLO [21207960],CUNDINAMARCA,TOCAIMA,4.454861111,-74.60852778,33.23,56.99,56.98,1,-0.010000000000005116
12488,2005-11-01 00:00:00,RCA_CRAVO SUR_CAS_YOPAL_PTE.YOPAL [35217010],CASANARE,YOPAL,5.369,-72.41372222,32.98,56.79,56.78,1,-0.00999999999999801
12489,2005-10-29 00:00:00,RCA_CUSIANA_CAS_MANI_MANI [35197180],CASANARE,MANÍ,4.817,-72.29138889,33.31,57.12,57.12,1,0.0
12491,2005-10-31 00:00:00,RCA_NEIVA_HUI_CAMPOALEGRE_PTE.MULAS [21107020],HUILA,CAMPOALEGRE,2.566388889,-75.37427778,33.01,56.86,56.86,1,0.0
12492,2005-10-25 00:00:00,RCA_CAUCA_ANT_SANTA FE DE ANTIOQUIA_CANAFISTO [26217050],ANTIOQUIA,SANTA FE DE ANTIOQUIA,6.417972222,-75.81925,33.26,57.05,57.05,1,0.0
12493,2005-10-27 00:00:00,RCA_ARMA_CAL_AGUADAS_QUITA SUENO [26187040],CALDAS,AGUADAS,5.713611111,-75.540277778,33.09,88.65,88.65,1,0.0
12494,2005-10-26 00:00:00,SAN JUAN_ANT_CIUDAD BOLIVAR_REMOLINO EL [26197030],ANTIOQUIA,PUEBLORRICO,5.8808,-75.908311111,0.0,56.76,56.75,1,-0.00999999999999801
12500,2005-10-31 00:00:00,RCA_HACHA_CAQ_FLORENCIA_FLORENCIA [44037060],CAQUETA,FLORENCIA,1.621166667,-75.61922222,0.0,96.25,95.95,1,-0.29999999999999716
12501,2005-11-02 00:00:00,RCA_FUNDACION_MAG_FUNDACION_FUNDACION [29067120],MAGDALENA,FUNDACIÓN,10.525085,-74.182576,0.0,0.0,0.0,0,0.0
12502,2005-11-01 00:00:00,RCA_LAGUNILLA_TOL_LERIDA_ESMERALDA LA [21257090],TOLIMA,LÉRIDA,4.890777778,-74.85313889,32.66,56.58,56.57,1,-0.00999999999999801
12503,2005-11-02 00:00:00,RCA_ARACATACA_MAG_ARACATACA_PTE.FERROCARRIL [29067130],MAGDALENA,ARACATACA,10.58580556,-74.19211111,0.0,0.0,0.0,0,0.0
12515,2005-11-04 00:00:00,LEBRIJA_SAN_GIRON_CAFE MADRID [23197290],SANTANDER,GIRÓN,7.17,-73.15,33.01,56.64,56.64,1,0.0
12516,2005-11-04 00:00:00,RCA_DE ORO_SAN_PIEDECUESTA_CONQUISTADOR EL [23197430],SANTANDER,PIEDECUESTA,6.989444444,-73.04111111,0.0,56.01,55.97,1,-0.03999999999999915
12537,2005-11-09 00:00:00,RCA_ORINOCO_VIC_PUERTO CARRENO_PTO.CARRENO [38017010],VICHADA,PUERTO CARREÑO,6.176527778,-67.47958333,0.0,84.46,84.14,1,-0.3199999999999932
12538,2005-11-08 00:00:00,RCA_META_VIC_PUERTO CARRENO_ACEITICO [35257040],VICHADA,PUERTO CARREÑO,6.1835,-68.441556,33.24,87.72,87.72,1,0.0
12565,2005-11-16 00:00:00,RCA_CHICAMOCHA_BOY_PAZ DE RIO_PAZ DE RIO [24037510],BOYACÁ,PAZ DE RIO,5.9877472,-72.744522222,0.0,56.38,56.36,1,-0.020000000000003126
12566,2005-11-14 00:00:00,RCA_LAG.DE TOTA_BOY_AQUITANIA_ESCALERAS [35097070],BOYACÁ,TOTA,5.491944444,-72.9385,0.0,0.0,30.25,1,30.25
12569,2005-11-16 00:00:00,RCA_CABRERA_HUI_VILLAVIEJA_SAN ALFONSO [21147010],HUILA,VILLAVIEJA,3.3705,-75.11416667,33.21,56.97,56.97,1,0.0
12570,2005-11-17 00:00:00,RCA_SALDANA_TOL_SALDANA_PIEDRAS DE COBRE [22057010],TOLIMA,SALDAÑA,3.90865,-75.104,33.23,57.0,57.0,1,0.0
12571,2005-11-17 00:00:00,COMBEIMA_TOL_IBAGUE_YULDAIMA [21217260],TOLIMA,IBAGUÉ,4.4385,-75.24280556,0.0,55.32,55.19,1,-0.13000000000000256
12572,2005-11-17 00:00:00,RCA_COMBEIMA_TOL_IBAGUE_MONTEZUMA [21217180],TOLIMA,IBAGUÉ,4.4819444,-75.28611111,0.0,53.41,52.86,1,-0.5499999999999972
